# candidate<TAB>reading<TAB>weight
# Explicit user shortcuts. These override normal jianpin ranking for the same reading.
卡伦	k l	9500
卡伯	k b	9500
卡佳	k j	9500
卡兰	k l	9500
卡塔	k t	9500
卡多	k d	9500
卡姆	k m	9500
卡尼	k n	9500
卡崔	k c	9500
卡巴	k b	9500
卡布	k b	9500
卡帕	k p	9500
卡德	k d	9500
卡恩	k e	9500
卡托	k t	9500
卡斯	k s	9500
卡明	k m	9500
卡曼	k m	9500
卡朋	k p	9500
卡林	k l	9500
卡森	k s	9500
卡洛	k l	9500
卡灰	k h	9500
卡然	k r	9500
卡玛	k m	9500
卡珊	k s	9500
卡纳	k n	9500
卡茜	k q	9500
卡莉	k l	9500
卡莱	k l	9500
卡萨	k s	9500
卡蒂	k d	9500
卡蜜	k m	9500
卡路	k l	9500
卡辛	k x	9500
卡雷	k l	9500
卢卡	l k	9500
卧病	w b	9500
卧铺	w p	9500
卫门	w m	9500
卫队	w d	9500
即兴	j x	9500
卷烟	j y	9500
卷进	j j	9500
卷饼	j b	9500
卸八	x b	9500
厄姆	e m	9500
厄尔	e e	9500
厄尼	e n	9500
厄玛	e m	9500
厅长	t z	9500
历尽	l j	9500
压扁	y b	9500
厚颜	h y	9500
厩策	j c	9500
厮混	s h	9500
参勤	c q	9500
参半	c b	9500
参孙	c s	9500
友子	y z	9500
双城	s c	9500
双峰	s f	9500
双眸	s m	9500
反侧	f c	9500
反恐	f k	9500
反目	f m	9500
发信	f x	9500
发冷	f l	9500
发春	f c	9500
发瑞	f r	9500
发福	f f	9500
发贴	f t	9500
叔伯	s b	9500
叔公	s g	9500
取水	q s	9500
受困	s k	9500
受孕	s y	9500
受惊	s j	9500
受训	s x	9500
受雇	s g	9500
变卦	b g	9500
变心	b x	9500
变样	b y	9500
叛党	p d	9500
叛国	p g	9500
口交	k j	9500
口信	k x	9500
口巴	k b	9500
口技	k j	9500
口讯	k x	9500
古拉	g l	9500
古斯	g s	9500
古柏	g b	9500
古爷	g y	9500
古萨	g s	9500
叫喊	j h	9500
叫嚷	j r	9500
叮当	d d	9500
可憎	k z	9500
可燃	k r	9500
史卓	s z	9500
右面	y m	9500
号外	h w	9500
吃光	c g	9500
吃坏	c h	9500
吃奶	c n	9500
各就	g j	9500
合用	h y	9500
合眼	h y	9500
吉伯	j b	9500
吉冈	j g	9500
吉娜	j n	9500
吉帕	j p	9500
吉桑	j s	9500
